589	3.320655	0.039648
590	3.318624	0.039268
591	3.316609	0.038893
592	3.314608	0.038523
593	3.312622	0.038159
594	3.31065	0.0378
595	3.308692	0.037446
596	3.306748	0.037097
597	3.304818	0.036754
598	3.302901	0.036415
599	3.300998	0.036081
600	3.299109	0.035752
601	3.297233	0.035428
602	3.29537	0.035108
603	3.29352	0.034792
604	3.291683	0.034482
605	3.289859	0.034175
606	3.288047	0.033873
607	3.286248	0.033574
608	3.284461	0.03328
609	3.282686	0.03299
610	3.280924	0.032704
611	3.279174	0.032422
612	3.277435	0.032144
613	3.275708	0.031869
614	3.273993	0.031598
615	3.27229	0.031331
616	3.270598	0.031067
617	3.268917	0.030807
618	3.267248	0.03055
619	3.265589	0.030297
620	3.263942	0.030047
621	3.262305	0.0298
622	3.260679	0.029557
623	3.259064	0.029316
624	3.25746	0.029079
625	3.255865	0.028845
626	3.254282	0.028614
627	3.252708	0.028386
628	3.251145	0.028161
629	3.249592	0.027938
630	3.248048	0.027719
631	3.246515	0.027502
632	3.244991	0.027288
633	3.243477	0.027077
634	3.241973	0.026868
635	3.240478	0.026663
636	3.238992	0.026459
637	3.237516	0.026258
638	3.236049	0.02606
639	3.234591	0.025864
640	3.233143	0.025671
641	3.231703	0.02548
642	3.230272	0.025291
643	3.22885	0.025104
644	3.227437	0.02492
645	3.226032	0.024738
646	3.224636	0.024559
647	3.223249	0.024381
648	3.221869	0.024206
649	3.220499	0.024033
650	3.219136	0.023861
651	3.217782	0.023692
652	3.216436	0.023525
653	3.215098	0.02336
654	3.213767	0.023197
655	3.212445	0.023036
656	3.211131	0.022877
657	3.209824	0.022719
658	3.208525	0.022564
659	3.207233	0.02241
660	3.20595	0.022258
661	3.204673	0.022108
662	3.203404	0.02196
663	3.202143	0.021813
664	3.200889	0.021668
665	3.199641	0.021525
666	3.198402	0.021384
667	3.197169	0.021244
668	3.195943	0.021106
669	3.194725	0.020969
670	3.193513	0.020834
671	3.192308	0.0207
672	3.19111	0.020568
673	3.189918	0.020438
674	3.188734	0.020309
675	3.187556	0.020181
676	3.186384	0.020055
677	3.185219	0.01993
678	3.184061	0.019807
679	3.182909	0.019685
680	3.181763	0.019565
681	3.180623	0.019446
682	3.17949	0.019328
683	3.178363	0.019212
684	3.177242	0.019097
685	3.176128	0.018983
686	3.175019	0.01887
687	3.173916	0.018759
688	3.17282	0.018649
689	3.171729	0.01854
690	3.170644	0.018433
691	3.169565	0.018326
692	3.168491	0.018221
693	3.167423	0.018117
694	3.166362	0.018014
695	3.165305	0.017913
696	3.164254	0.017812
697	3.163209	0.017713
698	3.162169	0.017615
699	3.161134	0.017517
700	3.160106	0.017421
701	3.159082	0.017326
702	3.158064	0.017232
703	3.157051	0.017139
704	3.156043	0.017047
705	3.15504	0.016956
706	3.154043	0.016866
707	3.15305	0.016777
708	3.152063	0.016689
709	3.151081	0.016602
710	3.150104	0.016516
711	3.149131	0.016431
712	3.148164	0.016347
713	3.147201	0.016264
714	3.146244	0.016182
715	3.145291	0.0161
716	3.144342	0.01602
717	3.143399	0.01594
718	3.14246	0.015862
719	3.141526	0.015784
720	3.140597	0.015707
721	3.139672	0.015631
722	3.138752	0.015556
723	3.137836	0.015481
724	3.136925	0.015407
725	3.136018	0.015335
726	3.135116	0.015263
727	3.134218	0.015192
728	3.133324	0.015121
729	3.132435	0.015051
730	3.13155	0.014983
731	3.130669	0.014915
732	3.129792	0.014847
733	3.12892	0.014781
734	3.128052	0.014715
735	3.127188	0.01465
736	3.126328	0.014585
737	3.125472	0.014522
738	3.12462	0.014459
739	3.123772	0.014397
